wl,val
360,0.00034937653
360.47,0.00034937653
360.94,0.00034937653
361.41,0.00034937653
361.88,0.00034937653
362.35,0.00034937653
362.82,0.00034937653
363.29,0.00034937653
363.76,0.00034937653
364.23,0.00034937653
364.7,0.00034937653
365.17,0.00034937653
365.64,0.00034937653
366.11,0.00034937653
366.58,0.00034937653
367.05,0.00034937653
367.52,0.00034937653
367.99,0.00034937653
368.46,0.00034937653
368.93,0.00034937653
369.4,0.00034937653
369.87,0.00034937653
370.34,0.00034937653
370.81,0.00034937653
371.28,0.00034937653
371.75,0.00034937653
372.22,0.00034937653
372.69,0.00034937653
373.16,0.00034937653
373.63,0.00034937653
374.1,0.00034937653
374.57,0.00034937653
375.04,0.00034937653
375.51,0.00034937653
375.98,0.00034937653
376.45,0.00034937653
376.92,0.00034937653
377.39,0.00034937653
377.86,0.00034937653
378.33,0.00034937653
378.8,0.00034937653
379.27,0.00034937653
379.74,0.00034937653
380.21,0.00034937653
380.68,0.00034937653
381.15,0.00034937653
381.62,0.00034937653
382.09,0.00034937653
382.56,0.00034937653
383.03,0.00034937653
383.5,0.00034937653
383.97,0.00034937653
384.44,0.00034937653
384.91,0.00034937653
385.38,0.00034937653
385.85,0.00034937653
386.32,0.00034937653
386.79,0.00034937653
387.26,0.00034937653
387.73,0.00034937653
388.2,0.00034937653
388.67,0.00034937653
389.14,0.00034937653
389.61,0.00034937653
390.08,0.00034937653
390.55,0.00034937653
391.02,0.00034937653
391.49,0.00034937653
391.96,0.00034937653
392.43,0.00034937653
392.9,0.00034937653
393.37,0.00034937653
393.84,0.00034937653
394.31,0.00034937653
394.78,0.00034937653
395.25,0.00034937653
395.72,0.00034937653
396.19,0.00034937653
396.66,0.00034937653
397.13,0.00034937653
397.6,0.00034937653
398.07,0.00034937653
398.54,0.00034937653
399.01,0.00034937653
399.48,0.00034937653
399.95,0.00034937653
400.41998,0.00034937653
400.89,0.00034937653
401.36,0.00034937653
401.83,0.00034937653
402.3,0.00034937653
402.77,0.00034937653
403.24,0.00034937653
403.71,0.00034937653
404.18,0.00034937653
404.65,0.00034937653
405.12,0.00034937653
405.59,0.00034937653
406.06,0.00034937653
406.53,0.00034937653
407,0.00034937653
407.47,0.00034937653
407.94,0.00034937653
408.41,0.00034937653
408.88,0.00034937653
409.35,0.00034937653
409.82,0.00034937653
410.29,0.00034937653
410.76,0.00034937653
411.23,0.00034937653
411.7,0.00034937653
412.16998,0.00034937653
412.64,0.00034937653
413.11,0.00034937653
413.58,0.00034937653
414.05,0.00034937653
414.52,0.00034937653
414.99,0.00034937653
415.46,0.00034937653
415.93,0.00034937653
416.4,0.00034937653
416.87,0.00034937653
417.34,0.00034937653
417.81,0.00034937653
418.28,0.00034937653
418.75,0.00034937653
419.22,0.0017564078
419.69,0.0017564078
420.16,0.0017564078
420.63,0.0017564078
421.1,0.0017564078
421.57,0.0017564078
422.04,0.0017564078
422.51,0.0017564078
422.98,0.0017564078
423.45,0.0017564078
423.91998,0.0017564078
424.39,0.0017564078
424.86,0.0017564078
425.33002,0.0017564078
425.8,0.0017564078
426.27,0.0017564078
426.74,0.0017564078
427.21,0.0017564078
427.68,0.0017564078
428.15,0.0017564078
428.62,0.0017564078
429.09,0.0017564078
429.56,0.0017564078
430.03,0.0017564078
430.5,0.0017564078
430.97,0.0017564078
431.44,0.0017564078
431.91,0.0017564078
432.38,0.0017564078
432.85,0.0017564078
433.32,0.0017564078
433.79,0.007295728
434.26,0.007295728
434.73,0.007295728
435.2,0.007295728
435.66998,0.007295728
