wl,val
415.46,0.0055000926
415.93,0.0057197143
416.4,0.005941247
416.87,0.0061646975
417.34,0.00639007
417.81,0.0066173715
418.28,0.006846607
418.75,0.0070777833
419.22,0.007310904
419.69,0.007545975
420.16,0.0078067635
420.63,0.008115989
421.1,0.008427835
421.57,0.008742306
422.04,0.009059412
422.51,0.009379157
422.98,0.009701549
423.45,0.010026594
423.91998,0.010354276
424.39,0.010684666
424.86,0.011017682
425.33002,0.011383492
425.8,0.011765024
426.27,0.01214966
426.74,0.012537374
427.21,0.0129281785
427.68,0.013322079
428.15,0.013719076
428.62,0.014119176
429.09,0.014522385
429.56,0.01492871
430.03,0.01569252
430.5,0.021683158
430.97,0.027725967
431.44,0.033821054
431.91,0.03996851
432.38,0.04616842
432.85,0.052420903
433.32,0.05872604
433.79,0.06508388
434.26,0.071494564
434.73,0.07795812
435.2,0.07998403
435.66998,0.07593749
436.14,0.071853474
436.61,0.06773299
437.08002,0.063574895
437.55,0.059380233
438.02,0.05514811
438.49,0.050878763
438.96,0.046572126
439.43,0.042228147
439.9,0.037846796
440.37,0.036206886
440.84,0.035306495
441.31,0.03439761
441.78,0.0334802
442.25,0.03255428
442.72,0.03161981
443.19,0.0306768
443.66,0.029725239
444.13,0.028765105
444.6,0.027796403
445.07,0.026994199
445.54,0.027189115
446.01,0.027384726
446.48,0.027581042
446.95,0.02777806
447.41998,0.02797575
447.89,0.028174147
448.36,0.028373208
448.83002,0.028572956
449.3,0.02877336
449.77,0.028974434
450.24,0.029117698
450.71,0.02920491
451.18,0.02929191
451.65,0.029378686
452.12,0.02946523
452.59,0.029551536
453.06,0.029637603
453.53,0.029723424
454,0.029808989
454.47,0.029894304
454.94,0.029979346
455.41,0.029955463
455.88,0.02991456
456.35,0.029872477
456.82,0.029829225
457.29,0.029784774
457.76,0.029739138
458.23,0.029692322
458.7,0.029644297
459.16998,0.029595084
459.64,0.029544657
460.11,0.029475039
460.58002,0.029344993
461.05,0.029213222
461.52,0.029079698
461.99,0.028944427
462.46,0.028807417
462.93,0.028668653
463.4,0.028528139
463.87,0.02838588
464.34,0.028241865
464.81,0.028096104
465.28,0.027924834
465.75,0.027735474
466.22,0.02754411
466.69,0.027350731
467.16,0.027155343
467.63,0.026957946
468.1,0.026758542
468.57,0.026557134
469.04,0.026353726
469.51,0.026148302
469.98,0.025940888
470.45,0.02572583
470.91998,0.025508508
471.39,0.02528912
471.86,0.025067745
472.33002,0.024844313
472.8,0.0246189
473.27,0.024391454
473.74,0.024161996
474.21,0.023930538
474.68,0.023697076
475.15,0.023618674
475.62,0.023875201
476.09,0.024132542
476.56,0.024390705
477.03,0.024649657
477.5,0.024909407
477.97,0.025169926
478.44,0.02543122
478.91,0.025693255
479.38,0.025956044
479.85,0.026219558
480.32,0.028212978
480.79,0.031028936
481.26,0.03385898
481.73,0.036703013
482.2,0.0395609
482.66998,0.04243236
483.14,0.045317825
483.61,0.04821644
484.08002,0.051128834
484.55,0.054054134
485.02,0.056874726
485.49,0.057043407
485.96,0.05721146
486.43,0.057378836
486.9,0.057545535
487.37,0.05771154
487.84,0.057876863
488.31,0.058041453
488.78,0.058205336
489.25,0.058368478
489.72,0.05853086
490.19,0.05784214
490.66,0.05589288
491.13,0.053933524
491.6,0.051964156
492.07,0.049984865
492.53998,0.047995884
493.01,0.04599688
493.47998,0.043988504
493.95,0.041970305
494.41998,0.039942913
494.89,0.0379059
495.36,0.03632264
495.83002,0.03487354
496.3,0.033417977
496.77002,0.031955633
497.24,0.030486979
497.71002,0.029011682
498.18,0.027530208
498.65,0.026042359
499.12,0.024548296
499.59,0.0230481
500.06,0.021625284
500.53,0.02076803
501,0.019907206
501.47,0.019042853
501.94,0.018175023
502.41,0.017303761
502.88,0.016429113
503.35,0.015551131
503.82,0.01466986
504.28998,0.013785409
504.76,0.01289765
505.22998,0.012282969
505.7,0.011954586
506.16998,0.011624937
506.64,0.011293961
507.11,0.01096176
507.58002,0.010628263
508.05,0.010293583
508.52002,0.009957647
508.99,0.009620569
509.46002,0.009282271
509.93,0.008942869
510.4,0.008759903
510.87,0.008603857
511.34,0.008447198
511.81,0.008289939
512.28,0.008132074
512.75,0.007973644
513.22,0.007814642
513.69,0.007655052
514.16003,0.0074949074
514.63,0.0073342365
515.1,0.0071868324
515.57,0.0070900526
516.04,0.0069929077
516.51,0.0068953796
516.98,0.0067975004
517.45,0.006699248
517.92,0.0066006584
518.39,0.006501708
518.86,0.0064024315
519.33,0.006302808
519.8,0.006202869
520.27,0.006138185
520.74,0.006099634
521.21,0.0060608694
521.68,0.0060219076
