wl,val
597.82,0.0047793747
598.29,0.0047793747
598.76,0.004663146
599.23,0.004663146
599.7,0.004663146
600.17,0.004663146
600.64,0.004663146
601.11,0.004663146
601.58,0.004663146
602.05,0.004663146
602.52,0.004500594
602.99,0.004500594
603.46,0.004500594
603.93,0.004500594
604.4,0.004500594
604.87,0.004500594
605.33997,0.004500594
605.81,0.004500594
606.28,0.0044666794
606.75,0.0044666794
607.22,0.0044666794
607.69,0.0044666794
608.16003,0.0044666794
608.63,0.0044666794
609.1,0.0044666794
609.57,0.0044666794
610.04,0.0043219496
610.51,0.0043219496
610.98,0.0043219496
611.45,0.0043219496
611.92,0.0043219496
612.39,0.0043219496
612.86,0.0043219496
613.33,0.0043219496
613.8,0.004314893
614.27,0.004314893
614.74,0.004314893
615.21,0.004314893
615.68,0.004314893
616.15,0.004314893
616.62,0.004314893
617.08997,0.0040174713
617.56,0.0040174713
618.03,0.0040174713
618.5,0.0040174713
618.97,0.0040174713
619.44,0.0040174713
619.91003,0.0040174713
620.38,0.0040174713
620.85,0.0040174713
621.32,0.0040174713
621.79004,0.0040174713
622.26,0.0040174713
622.73,0.0040174713
623.2,0.0040174713
623.67004,0.0040174713
624.14,0.0040174713
624.61,0.003754435
625.07996,0.003754435
625.55,0.003754435
626.02,0.003754435
626.49,0.003754435
626.95996,0.003754435
627.43,0.003754435
627.9,0.003754435
628.37,0.003754435
628.83997,0.003754435
629.31,0.003754435
629.78,0.003754435
630.25,0.003754435
630.72,0.003754435
631.19,0.003754435
631.66003,0.003754435
632.13,0.0035163795
632.6,0.0035163795
633.07,0.0035163795
633.54004,0.0035163795
634.01,0.0035163795
634.48,0.0035163795
634.95,0.0035163795
635.42004,0.0035163795
635.89,0.0035163795
636.36,0.0035163795
636.82996,0.0035163795
637.3,0.0035163795
637.77,0.0035163795
638.24,0.0035163795
638.70996,0.0035163795
639.18,0.0031341116
639.65,0.0031341116
640.12,0.0031341116
640.58997,0.0031341116
641.06,0.0031341116
641.53,0.0031341116
642,0.0031341116
642.47,0.0031341116
642.94,0.0031341116
643.41003,0.0031341116
643.88,0.0031341116
644.35,0.0031341116
644.82,0.0031341116
645.29004,0.0031341116
645.76,0.0031341116
646.23,0.0031341116
646.7,0.0028184091
647.17004,0.0028184091
647.64,0.0028184091
648.11,0.0028184091
648.57996,0.0028184091
649.05,0.0028184091
649.52,0.0028184091
649.99,0.0028184091
650.45996,0.0028184091
650.93,0.0028184091
651.4,0.0028184091
651.87,0.0028184091
652.33997,0.0028184091
652.81,0.0028184091
653.28,0.0028184091
653.75,0.0028184091
654.22,0.0025549293
654.69,0.0025549293
655.16003,0.0025549293
655.63,0.0025549293
656.1,0.0025549293
656.57,0.0025549293
657.04004,0.0025549293
657.51,0.0025549293
657.98,0.0025549293
658.45,0.0025549293
658.92004,0.0025549293
659.39,0.0025549293
659.86,0.0025549293
660.32996,0.0025549293
660.8,0.0025549293
661.27,0.0023636455
661.74,0.0023636455
662.20996,0.0023636455
662.68,0.0023636455
663.15,0.0023636455
663.62,0.0023636455
664.08997,0.0023636455
664.56,0.0023636455
665.03,0.0023636455
665.5,0.0023636455
665.97,0.0023636455
666.44,0.0023636455
666.91003,0.0023636455
667.38,0.0023636455
667.85,0.0023636455
668.32,0.0023636455
